user_id	event	event_date	event_ts	session_id	revenue
888	activation	24-01-2024	24-01-2024 20:15	888_3	0
888	feature_use	24-01-2024	24-01-2024 20:17	888_3	0
888	upgrade	24-01-2024	24-01-2024 20:19	888_3	5.26
888	paying	24-01-2024	24-01-2024 20:21	888_3	49.99
888	activation	05-03-2024	05-03-2024 12:20	888_4	0
888	feature_use	05-03-2024	05-03-2024 12:22	888_4	0
888	upgrade	05-03-2024	05-03-2024 12:24	888_4	6.46
888	paying	05-03-2024	05-03-2024 12:26	888_4	49.99
888	activation	15-03-2024	15-03-2024 18:14	888_5	0
888	feature_use	15-03-2024	15-03-2024 18:16	888_5	0
888	upgrade	15-03-2024	15-03-2024 18:18	888_5	17.38
888	paying	15-03-2024	15-03-2024 18:20	888_5	49.99
889	signup	30-03-2024	30-03-2024 00:00	889_0	0
889	activation	30-03-2024	30-03-2024 16:50	889_1	0
889	feature_use	30-03-2024	30-03-2024 16:52	889_1	0
890	signup	11-03-2024	11-03-2024 00:00	890_0	0
890	activation	11-03-2024	11-03-2024 16:32	890_1	0
890	feature_use	11-03-2024	11-03-2024 16:34	890_1	0
890	activation	14-03-2024	14-03-2024 05:28	890_2	0
890	feature_use	14-03-2024	14-03-2024 05:30	890_2	0
891	signup	22-03-2024	22-03-2024 00:00	891_0	0
892	signup	12-01-2024	12-01-2024 00:00	892_0	0
893	signup	19-02-2024	19-02-2024 00:00	893_0	0
893	activation	11-03-2024	11-03-2024 05:21	893_1	0
893	feature_use	11-03-2024	11-03-2024 05:23	893_1	0
893	activation	13-03-2024	13-03-2024 01:26	893_2	0
893	feature_use	13-03-2024	13-03-2024 01:28	893_2	0
893	activation	15-03-2024	15-03-2024 04:52	893_3	0
893	feature_use	15-03-2024	15-03-2024 04:54	893_3	0
893	activation	17-03-2024	17-03-2024 04:09	893_4	0
893	feature_use	17-03-2024	17-03-2024 04:11	893_4	0
893	activation	25-03-2024	25-03-2024 11:00	893_5	0
893	feature_use	25-03-2024	25-03-2024 11:02	893_5	0
894	signup	17-03-2024	17-03-2024 00:00	894_0	0
894	activation	26-03-2024	26-03-2024 13:57	894_1	0
894	feature_use	26-03-2024	26-03-2024 13:59	894_1	0
894	upgrade	26-03-2024	26-03-2024 14:01	894_1	12.17
895	signup	26-02-2024	26-02-2024 00:00	895_0	0
895	activation	04-03-2024	04-03-2024 19:02	895_1	0
895	feature_use	04-03-2024	04-03-2024 19:04	895_1	0
895	upgrade	04-03-2024	04-03-2024 19:06	895_1	9.98
895	activation	08-03-2024	08-03-2024 07:01	895_2	0
895	feature_use	08-03-2024	08-03-2024 07:03	895_2	0
895	upgrade	08-03-2024	08-03-2024 07:05	895_2	14.53
895	activation	24-03-2024	24-03-2024 21:20	895_3	0
895	feature_use	24-03-2024	24-03-2024 21:22	895_3	0
895	upgrade	24-03-2024	24-03-2024 21:24	895_3	11.59
896	signup	06-02-2024	06-02-2024 00:00	896_0	0
896	activation	25-02-2024	25-02-2024 12:21	896_1	0
896	feature_use	25-02-2024	25-02-2024 12:23	896_1	0
896	upgrade	25-02-2024	25-02-2024 12:25	896_1	13.12
896	paying	25-02-2024	25-02-2024 12:27	896_1	49.99
896	activation	07-03-2024	07-03-2024 11:40	896_2	0
896	feature_use	07-03-2024	07-03-2024 11:42	896_2	0
896	upgrade	07-03-2024	07-03-2024 11:44	896_2	8.34
896	paying	07-03-2024	07-03-2024 11:46	896_2	99.99
896	activation	08-03-2024	08-03-2024 10:12	896_3	0
896	feature_use	08-03-2024	08-03-2024 10:14	896_3	0
896	upgrade	08-03-2024	08-03-2024 10:16	896_3	6.45
896	paying	08-03-2024	08-03-2024 10:18	896_3	19.99
897	signup	19-03-2024	19-03-2024 00:00	897_0	0
897	activation	19-03-2024	19-03-2024 15:55	897_1	0
897	feature_use	19-03-2024	19-03-2024 15:57	897_1	0
897	activation	24-03-2024	24-03-2024 02:10	897_2	0
897	feature_use	24-03-2024	24-03-2024 02:12	897_2	0
898	signup	21-01-2024	21-01-2024 00:00	898_0	0
898	activation	21-01-2024	21-01-2024 23:17	898_1	0
898	feature_use	21-01-2024	21-01-2024 23:19	898_1	0
898	upgrade	21-01-2024	21-01-2024 23:21	898_1	10.92
898	activation	28-01-2024	28-01-2024 21:13	898_2	0
898	feature_use	28-01-2024	28-01-2024 21:15	898_2	0
898	upgrade	28-01-2024	28-01-2024 21:17	898_2	19.2
898	activation	03-02-2024	03-02-2024 03:01	898_3	0
898	feature_use	03-02-2024	03-02-2024 03:03	898_3	0
898	upgrade	03-02-2024	03-02-2024 03:05	898_3	15.76
898	activation	11-02-2024	11-02-2024 15:17	898_4	0
898	feature_use	11-02-2024	11-02-2024 15:19	898_4	0
898	upgrade	11-02-2024	11-02-2024 15:21	898_4	18.85
898	activation	17-02-2024	17-02-2024 20:11	898_5	0
898	feature_use	17-02-2024	17-02-2024 20:13	898_5	0
898	upgrade	17-02-2024	17-02-2024 20:15	898_5	14.5
898	activation	05-03-2024	05-03-2024 14:33	898_6	0
898	feature_use	05-03-2024	05-03-2024 14:35	898_6	0
898	upgrade	05-03-2024	05-03-2024 14:37	898_6	7.36
899	signup	21-02-2024	21-02-2024 00:00	899_0	0
900	signup	12-01-2024	12-01-2024 00:00	900_0	0
900	activation	22-02-2024	22-02-2024 17:22	900_1	0
901	signup	14-02-2024	14-02-2024 00:00	901_0	0
901	activation	24-02-2024	24-02-2024 11:10	901_1	0
901	feature_use	24-02-2024	24-02-2024 11:12	901_1	0
901	upgrade	24-02-2024	24-02-2024 11:14	901_1	15.69
901	paying	24-02-2024	24-02-2024 11:16	901_1	49.99
901	activation	04-03-2024	04-03-2024 03:27	901_2	0
901	feature_use	04-03-2024	04-03-2024 03:29	901_2	0
901	upgrade	04-03-2024	04-03-2024 03:31	901_2	6.73
901	paying	04-03-2024	04-03-2024 03:33	901_2	49.99
901	activation	22-03-2024	22-03-2024 15:25	901_3	0
901	feature_use	22-03-2024	22-03-2024 15:27	901_3	0
901	upgrade	22-03-2024	22-03-2024 15:29	901_3	14.22
901	paying	22-03-2024	22-03-2024 15:31	901_3	99.99
901	activation	27-03-2024	27-03-2024 02:05	901_4	0
901	feature_use	27-03-2024	27-03-2024 02:07	901_4	0
901	upgrade	27-03-2024	27-03-2024 02:09	901_4	10.04
901	paying	27-03-2024	27-03-2024 02:11	901_4	9.99
901	activation	28-03-2024	28-03-2024 16:56	901_5	0
901	feature_use	28-03-2024	28-03-2024 16:58	901_5	0
901	upgrade	28-03-2024	28-03-2024 17:00	901_5	14.55
901	paying	28-03-2024	28-03-2024 17:02	901_5	49.99
902	signup	28-02-2024	28-02-2024 00:00	902_0	0
902	activation	01-03-2024	01-03-2024 14:31	902_1	0
902	feature_use	01-03-2024	01-03-2024 14:33	902_1	0
902	upgrade	01-03-2024	01-03-2024 14:35	902_1	9.61
902	activation	07-03-2024	07-03-2024 15:16	902_2	0
902	feature_use	07-03-2024	07-03-2024 15:18	902_2	0
902	upgrade	07-03-2024	07-03-2024 15:20	902_2	16.47
903	signup	05-03-2024	05-03-2024 00:00	903_0	0
903	activation	09-03-2024	09-03-2024 16:48	903_1	0
903	activation	14-03-2024	14-03-2024 23:56	903_2	0
903	activation	16-03-2024	16-03-2024 23:20	903_3	0
903	activation	19-03-2024	19-03-2024 03:55	903_4	0
903	activation	29-03-2024	29-03-2024 14:09	903_5	0
904	signup	06-03-2024	06-03-2024 00:00	904_0	0
904	activation	15-03-2024	15-03-2024 22:53	904_1	0
904	feature_use	15-03-2024	15-03-2024 22:55	904_1	0
905	signup	02-02-2024	02-02-2024 00:00	905_0	0
906	signup	13-02-2024	13-02-2024 00:00	906_0	0
906	activation	17-02-2024	17-02-2024 22:14	906_1	0
906	feature_use	17-02-2024	17-02-2024 22:16	906_1	0
906	upgrade	17-02-2024	17-02-2024 22:18	906_1	8.59
906	paying	17-02-2024	17-02-2024 22:20	906_1	19.99
906	activation	18-02-2024	18-02-2024 14:01	906_2	0
906	feature_use	18-02-2024	18-02-2024 14:03	906_2	0
906	upgrade	18-02-2024	18-02-2024 14:05	906_2	5.56
906	paying	18-02-2024	18-02-2024 14:07	906_2	99.99
906	activation	26-02-2024	26-02-2024 16:36	906_3	0
906	feature_use	26-02-2024	26-02-2024 16:38	906_3	0
906	upgrade	26-02-2024	26-02-2024 16:40	906_3	18.34
906	paying	26-02-2024	26-02-2024 16:42	906_3	9.99
906	activation	10-03-2024	10-03-2024 11:52	906_4	0
906	feature_use	10-03-2024	10-03-2024 11:54	906_4	0
906	upgrade	10-03-2024	10-03-2024 11:56	906_4	7.61
906	paying	10-03-2024	10-03-2024 11:58	906_4	99.99
906	activation	17-03-2024	17-03-2024 06:02	906_5	0
906	feature_use	17-03-2024	17-03-2024 06:04	906_5	0
906	upgrade	17-03-2024	17-03-2024 06:06	906_5	9.28
906	paying	17-03-2024	17-03-2024 06:08	906_5	99.99
907	signup	04-01-2024	04-01-2024 00:00	907_0	0
907	activation	12-01-2024	12-01-2024 22:21	907_1	0
907	feature_use	12-01-2024	12-01-2024 22:23	907_1	0
907	upgrade	12-01-2024	12-01-2024 22:25	907_1	11.13
907	paying	12-01-2024	12-01-2024 22:27	907_1	19.99
907	activation	19-01-2024	19-01-2024 10:48	907_2	0
907	feature_use	19-01-2024	19-01-2024 10:50	907_2	0
907	upgrade	19-01-2024	19-01-2024 10:52	907_2	8.4
907	paying	19-01-2024	19-01-2024 10:54	907_2	9.99
907	activation	27-01-2024	27-01-2024 03:34	907_3	0
907	feature_use	27-01-2024	27-01-2024 03:36	907_3	0
907	upgrade	27-01-2024	27-01-2024 03:38	907_3	13.47
907	paying	27-01-2024	27-01-2024 03:40	907_3	9.99
907	activation	13-02-2024	13-02-2024 11:29	907_4	0
907	feature_use	13-02-2024	13-02-2024 11:31	907_4	0
907	upgrade	13-02-2024	13-02-2024 11:33	907_4	15.28
907	paying	13-02-2024	13-02-2024 11:35	907_4	19.99
907	activation	29-02-2024	29-02-2024 09:19	907_5	0
907	feature_use	29-02-2024	29-02-2024 09:21	907_5	0
907	upgrade	29-02-2024	29-02-2024 09:23	907_5	18.04
907	paying	29-02-2024	29-02-2024 09:25	907_5	99.99
908	signup	27-03-2024	27-03-2024 00:00	908_0	0
908	activation	27-03-2024	27-03-2024 05:39	908_1	0
908	feature_use	27-03-2024	27-03-2024 05:41	908_1	0
908	upgrade	27-03-2024	27-03-2024 05:43	908_1	17.14
908	paying	27-03-2024	27-03-2024 05:45	908_1	9.99
908	activation	28-03-2024	28-03-2024 09:16	908_2	0
908	feature_use	28-03-2024	28-03-2024 09:18	908_2	0
908	upgrade	28-03-2024	28-03-2024 09:20	908_2	8.15
908	paying	28-03-2024	28-03-2024 09:22	908_2	99.99
908	activation	29-03-2024	29-03-2024 04:39	908_3	0
908	feature_use	29-03-2024	29-03-2024 04:41	908_3	0
908	upgrade	29-03-2024	29-03-2024 04:43	908_3	14.07
908	paying	29-03-2024	29-03-2024 04:45	908_3	49.99
909	signup	07-03-2024	07-03-2024 00:00	909_0	0
910	signup	12-01-2024	12-01-2024 00:00	910_0	0
910	activation	18-01-2024	18-01-2024 15:16	910_1	0
910	feature_use	18-01-2024	18-01-2024 15:18	910_1	0
910	upgrade	18-01-2024	18-01-2024 15:20	910_1	13.66
910	paying	18-01-2024	18-01-2024 15:22	910_1	19.99
910	activation	24-02-2024	24-02-2024 21:47	910_2	0
910	feature_use	24-02-2024	24-02-2024 21:49	910_2	0
910	upgrade	24-02-2024	24-02-2024 21:51	910_2	10.11
910	paying	24-02-2024	24-02-2024 21:53	910_2	9.99
910	activation	20-03-2024	20-03-2024 22:07	910_3	0
910	feature_use	20-03-2024	20-03-2024 22:09	910_3	0
910	upgrade	20-03-2024	20-03-2024 22:11	910_3	13.1
910	paying	20-03-2024	20-03-2024 22:13	910_3	99.99
910	activation	22-03-2024	22-03-2024 21:35	910_4	0
910	feature_use	22-03-2024	22-03-2024 21:37	910_4	0
910	upgrade	22-03-2024	22-03-2024 21:39	910_4	9.36
910	paying	22-03-2024	22-03-2024 21:41	910_4	49.99
910	activation	28-03-2024	28-03-2024 05:43	910_5	0
910	feature_use	28-03-2024	28-03-2024 05:45	910_5	0
910	upgrade	28-03-2024	28-03-2024 05:47	910_5	9.42
910	paying	28-03-2024	28-03-2024 05:49	910_5	49.99
911	signup	23-01-2024	23-01-2024 00:00	911_0	0
912	signup	24-01-2024	24-01-2024 00:00	912_0	0
913	signup	26-01-2024	26-01-2024 00:00	913_0	0
913	activation	04-02-2024	04-02-2024 20:40	913_1	0
913	activation	12-02-2024	12-02-2024 14:59	913_2	0
913	activation	19-02-2024	19-02-2024 02:31	913_3	0
913	activation	04-03-2024	04-03-2024 01:01	913_4	0
914	signup	26-01-2024	26-01-2024 00:00	914_0	0
914	activation	28-02-2024	28-02-2024 10:53	914_1	0
914	feature_use	28-02-2024	28-02-2024 10:55	914_1	0
914	upgrade	28-02-2024	28-02-2024 10:57	914_1	6.48
914	activation	04-03-2024	04-03-2024 08:52	914_2	0
914	feature_use	04-03-2024	04-03-2024 08:54	914_2	0
914	upgrade	04-03-2024	04-03-2024 08:56	914_2	18.89
915	signup	16-01-2024	16-01-2024 00:00	915_0	0
915	activation	26-01-2024	26-01-2024 23:15	915_1	0
915	feature_use	26-01-2024	26-01-2024 23:17	915_1	0
915	activation	29-01-2024	29-01-2024 20:03	915_2	0
915	feature_use	29-01-2024	29-01-2024 20:05	915_2	0
915	activation	05-02-2024	05-02-2024 06:35	915_3	0
915	feature_use	05-02-2024	05-02-2024 06:37	915_3	0
915	activation	08-02-2024	08-02-2024 16:23	915_4	0
915	feature_use	08-02-2024	08-02-2024 16:25	915_4	0
915	activation	06-03-2024	06-03-2024 13:56	915_5	0
915	feature_use	06-03-2024	06-03-2024 13:58	915_5	0
915	activation	22-03-2024	22-03-2024 17:09	915_6	0
915	feature_use	22-03-2024	22-03-2024 17:11	915_6	0
915	activation	28-03-2024	28-03-2024 02:38	915_7	0
915	feature_use	28-03-2024	28-03-2024 02:40	915_7	0
916	signup	10-03-2024	10-03-2024 00:00	916_0	0
916	activation	25-03-2024	25-03-2024 02:19	916_1	0
916	feature_use	25-03-2024	25-03-2024 02:21	916_1	0
916	upgrade	25-03-2024	25-03-2024 02:23	916_1	19.18
916	activation	27-03-2024	27-03-2024 10:38	916_2	0
916	feature_use	27-03-2024	27-03-2024 10:40	916_2	0
916	upgrade	27-03-2024	27-03-2024 10:42	916_2	5.17
917	signup	04-03-2024	04-03-2024 00:00	917_0	0
918	signup	03-03-2024	03-03-2024 00:00	918_0	0
918	activation	04-03-2024	04-03-2024 04:37	918_1	0
918	feature_use	04-03-2024	04-03-2024 04:39	918_1	0
918	activation	13-03-2024	13-03-2024 14:01	918_2	0
918	feature_use	13-03-2024	13-03-2024 14:03	918_2	0
918	activation	14-03-2024	14-03-2024 13:39	918_3	0
918	feature_use	14-03-2024	14-03-2024 13:41	918_3	0
919	signup	29-01-2024	29-01-2024 00:00	919_0	0
919	activation	03-02-2024	03-02-2024 20:55	919_1	0
919	feature_use	03-02-2024	03-02-2024 20:57	919_1	0
919	upgrade	03-02-2024	03-02-2024 20:59	919_1	14.85
919	paying	03-02-2024	03-02-2024 21:01	919_1	9.99
919	activation	21-02-2024	21-02-2024 23:31	919_2	0
919	feature_use	21-02-2024	21-02-2024 23:33	919_2	0
919	upgrade	21-02-2024	21-02-2024 23:35	919_2	19.42
919	paying	21-02-2024	21-02-2024 23:37	919_2	9.99
919	activation	19-03-2024	19-03-2024 21:22	919_3	0
919	feature_use	19-03-2024	19-03-2024 21:24	919_3	0
919	upgrade	19-03-2024	19-03-2024 21:26	919_3	7.93
919	paying	19-03-2024	19-03-2024 21:28	919_3	99.99
919	activation	21-03-2024	21-03-2024 00:49	919_4	0
919	feature_use	21-03-2024	21-03-2024 00:51	919_4	0
919	upgrade	21-03-2024	21-03-2024 00:53	919_4	16.17
919	paying	21-03-2024	21-03-2024 00:55	919_4	9.99
920	signup	02-03-2024	02-03-2024 00:00	920_0	0
920	activation	02-03-2024	02-03-2024 17:10	920_1	0
920	feature_use	02-03-2024	02-03-2024 17:12	920_1	0
920	activation	04-03-2024	04-03-2024 18:32	920_2	0
920	feature_use	04-03-2024	04-03-2024 18:34	920_2	0
920	activation	09-03-2024	09-03-2024 09:10	920_3	0
920	feature_use	09-03-2024	09-03-2024 09:12	920_3	0
920	activation	20-03-2024	20-03-2024 20:57	920_4	0
920	feature_use	20-03-2024	20-03-2024 20:59	920_4	0
920	activation	27-03-2024	27-03-2024 10:24	920_5	0
920	feature_use	27-03-2024	27-03-2024 10:26	920_5	0
921	signup	28-02-2024	28-02-2024 00:00	921_0	0
921	activation	12-03-2024	12-03-2024 01:38	921_1	0
921	feature_use	12-03-2024	12-03-2024 01:40	921_1	0
921	upgrade	12-03-2024	12-03-2024 01:42	921_1	5.89
921	paying	12-03-2024	12-03-2024 01:44	921_1	49.99
921	activation	22-03-2024	22-03-2024 17:53	921_2	0
921	feature_use	22-03-2024	22-03-2024 17:55	921_2	0
921	upgrade	22-03-2024	22-03-2024 17:57	921_2	6.52
921	paying	22-03-2024	22-03-2024 17:59	921_2	9.99
922	signup	02-01-2024	02-01-2024 00:00	922_0	0
922	activation	09-01-2024	09-01-2024 12:06	922_1	0
922	feature_use	09-01-2024	09-01-2024 12:08	922_1	0
922	upgrade	09-01-2024	09-01-2024 12:10	922_1	18.59
922	paying	09-01-2024	09-01-2024 12:12	922_1	99.99
922	activation	19-01-2024	19-01-2024 06:26	922_2	0
922	feature_use	19-01-2024	19-01-2024 06:28	922_2	0
922	upgrade	19-01-2024	19-01-2024 06:30	922_2	16.36
922	paying	19-01-2024	19-01-2024 06:32	922_2	19.99
922	activation	28-01-2024	28-01-2024 14:07	922_3	0
922	feature_use	28-01-2024	28-01-2024 14:09	922_3	0
922	upgrade	28-01-2024	28-01-2024 14:11	922_3	8.26
922	paying	28-01-2024	28-01-2024 14:13	922_3	49.99
922	activation	29-01-2024	29-01-2024 16:48	922_4	0
922	feature_use	29-01-2024	29-01-2024 16:50	922_4	0
922	upgrade	29-01-2024	29-01-2024 16:52	922_4	13.99
922	paying	29-01-2024	29-01-2024 16:54	922_4	19.99
922	activation	09-02-2024	09-02-2024 06:24	922_5	0
922	feature_use	09-02-2024	09-02-2024 06:26	922_5	0
922	upgrade	09-02-2024	09-02-2024 06:28	922_5	8.63
922	paying	09-02-2024	09-02-2024 06:30	922_5	9.99
922	activation	12-02-2024	12-02-2024 22:02	922_6	0
922	feature_use	12-02-2024	12-02-2024 22:04	922_6	0
922	upgrade	12-02-2024	12-02-2024 22:06	922_6	14.4
922	paying	12-02-2024	12-02-2024 22:08	922_6	49.99
922	activation	01-03-2024	01-03-2024 13:07	922_7	0
922	feature_use	01-03-2024	01-03-2024 13:09	922_7	0
922	upgrade	01-03-2024	01-03-2024 13:11	922_7	10.5
922	paying	01-03-2024	01-03-2024 13:13	922_7	49.99
923	signup	19-03-2024	19-03-2024 00:00	923_0	0
923	activation	20-03-2024	20-03-2024 20:23	923_1	0
923	feature_use	20-03-2024	20-03-2024 20:25	923_1	0
923	activation	22-03-2024	22-03-2024 12:54	923_2	0
923	feature_use	22-03-2024	22-03-2024 12:56	923_2	0
924	signup	01-03-2024	01-03-2024 00:00	924_0	0
924	activation	06-03-2024	06-03-2024 03:08	924_1	0
924	feature_use	06-03-2024	06-03-2024 03:10	924_1	0
924	activation	12-03-2024	12-03-2024 12:20	924_2	0
924	feature_use	12-03-2024	12-03-2024 12:22	924_2	0
924	activation	16-03-2024	16-03-2024 07:27	924_3	0
924	feature_use	16-03-2024	16-03-2024 07:29	924_3	0
924	activation	19-03-2024	19-03-2024 21:41	924_4	0
924	feature_use	19-03-2024	19-03-2024 21:43	924_4	0
924	activation	26-03-2024	26-03-2024 01:44	924_5	0
924	feature_use	26-03-2024	26-03-2024 01:46	924_5	0
925	signup	27-01-2024	27-01-2024 00:00	925_0	0
925	activation	28-02-2024	28-02-2024 07:32	925_1	0
925	feature_use	28-02-2024	28-02-2024 07:34	925_1	0
925	upgrade	28-02-2024	28-02-2024 07:36	925_1	12.29
925	paying	28-02-2024	28-02-2024 07:38	925_1	99.99
926	signup	05-02-2024	05-02-2024 00:00	926_0	0
926	activation	15-02-2024	15-02-2024 13:51	926_1	0
926	feature_use	15-02-2024	15-02-2024 13:53	926_1	0
926	upgrade	15-02-2024	15-02-2024 13:55	926_1	14.75
926	paying	15-02-2024	15-02-2024 13:57	926_1	99.99
926	activation	10-03-2024	10-03-2024 00:23	926_2	0
926	feature_use	10-03-2024	10-03-2024 00:25	926_2	0
926	upgrade	10-03-2024	10-03-2024 00:27	926_2	18.71
926	paying	10-03-2024	10-03-2024 00:29	926_2	49.99
926	activation	14-03-2024	14-03-2024 05:35	926_3	0
926	feature_use	14-03-2024	14-03-2024 05:37	926_3	0
926	upgrade	14-03-2024	14-03-2024 05:39	926_3	6.23
926	paying	14-03-2024	14-03-2024 05:41	926_3	49.99
927	signup	13-01-2024	13-01-2024 00:00	927_0	0
927	activation	05-03-2024	05-03-2024 02:04	927_1	0
927	feature_use	05-03-2024	05-03-2024 02:06	927_1	0
927	upgrade	05-03-2024	05-03-2024 02:08	927_1	18.4
928	signup	26-01-2024	26-01-2024 00:00	928_0	0
928	activation	21-02-2024	21-02-2024 17:57	928_1	0
928	activation	07-03-2024	07-03-2024 21:00	928_2	0
928	activation	08-03-2024	08-03-2024 09:28	928_3	0
928	activation	25-03-2024	25-03-2024 08:04	928_4	0
929	signup	23-01-2024	23-01-2024 00:00	929_0	0
930	signup	09-03-2024	09-03-2024 00:00	930_0	0
931	signup	13-03-2024	13-03-2024 00:00	931_0	0
931	activation	14-03-2024	14-03-2024 15:27	931_1	0
931	feature_use	14-03-2024	14-03-2024 15:29	931_1	0
931	upgrade	14-03-2024	14-03-2024 15:31	931_1	8.9
931	paying	14-03-2024	14-03-2024 15:33	931_1	9.99
931	activation	19-03-2024	19-03-2024 18:13	931_2	0
931	feature_use	19-03-2024	19-03-2024 18:15	931_2	0
931	upgrade	19-03-2024	19-03-2024 18:17	931_2	7.6
931	paying	19-03-2024	19-03-2024 18:19	931_2	49.99
931	activation	26-03-2024	26-03-2024 19:34	931_3	0
931	feature_use	26-03-2024	26-03-2024 19:36	931_3	0
931	upgrade	26-03-2024	26-03-2024 19:38	931_3	11.82
931	paying	26-03-2024	26-03-2024 19:40	931_3	49.99
932	signup	02-02-2024	02-02-2024 00:00	932_0	0
933	signup	03-02-2024	03-02-2024 00:00	933_0	0
934	signup	14-02-2024	14-02-2024 00:00	934_0	0
934	activation	16-02-2024	16-02-2024 02:34	934_1	0
934	feature_use	16-02-2024	16-02-2024 02:36	934_1	0
934	upgrade	16-02-2024	16-02-2024 02:38	934_1	12.4
934	paying	16-02-2024	16-02-2024 02:40	934_1	99.99
934	activation	26-02-2024	26-02-2024 14:43	934_2	0
934	feature_use	26-02-2024	26-02-2024 14:45	934_2	0
934	upgrade	26-02-2024	26-02-2024 14:47	934_2	16.21
934	paying	26-02-2024	26-02-2024 14:49	934_2	19.99
934	activation	27-02-2024	27-02-2024 23:16	934_3	0
934	feature_use	27-02-2024	27-02-2024 23:18	934_3	0
934	upgrade	27-02-2024	27-02-2024 23:20	934_3	8.22
934	paying	27-02-2024	27-02-2024 23:22	934_3	49.99
934	activation	02-03-2024	02-03-2024 15:30	934_4	0
934	feature_use	02-03-2024	02-03-2024 15:32	934_4	0
934	upgrade	02-03-2024	02-03-2024 15:34	934_4	5.21
934	paying	02-03-2024	02-03-2024 15:36	934_4	49.99
934	activation	04-03-2024	04-03-2024 03:16	934_5	0
934	feature_use	04-03-2024	04-03-2024 03:18	934_5	0
934	upgrade	04-03-2024	04-03-2024 03:20	934_5	15.76
934	paying	04-03-2024	04-03-2024 03:22	934_5	9.99
934	activation	09-03-2024	09-03-2024 20:00	934_6	0
934	feature_use	09-03-2024	09-03-2024 20:02	934_6	0
934	upgrade	09-03-2024	09-03-2024 20:04	934_6	6.69
934	paying	09-03-2024	09-03-2024 20:06	934_6	49.99
934	activation	17-03-2024	17-03-2024 06:34	934_7	0
934	feature_use	17-03-2024	17-03-2024 06:36	934_7	0
934	upgrade	17-03-2024	17-03-2024 06:38	934_7	17.39
934	paying	17-03-2024	17-03-2024 06:40	934_7	99.99
934	activation	18-03-2024	18-03-2024 00:13	934_8	0
934	feature_use	18-03-2024	18-03-2024 00:15	934_8	0
934	upgrade	18-03-2024	18-03-2024 00:17	934_8	13.17
934	paying	18-03-2024	18-03-2024 00:19	934_8	99.99
934	activation	22-03-2024	22-03-2024 04:24	934_9	0
934	feature_use	22-03-2024	22-03-2024 04:26	934_9	0
934	upgrade	22-03-2024	22-03-2024 04:28	934_9	8.97
934	paying	22-03-2024	22-03-2024 04:30	934_9	19.99
935	signup	14-03-2024	14-03-2024 00:00	935_0	0
936	signup	15-02-2024	15-02-2024 00:00	936_0	0
936	activation	16-02-2024	16-02-2024 22:39	936_1	0
936	feature_use	16-02-2024	16-02-2024 22:41	936_1	0
936	upgrade	16-02-2024	16-02-2024 22:43	936_1	17.58
936	activation	18-02-2024	18-02-2024 08:08	936_2	0
936	feature_use	18-02-2024	18-02-2024 08:10	936_2	0
936	upgrade	18-02-2024	18-02-2024 08:12	936_2	13.48
936	activation	19-02-2024	19-02-2024 05:19	936_3	0
936	feature_use	19-02-2024	19-02-2024 05:21	936_3	0
936	upgrade	19-02-2024	19-02-2024 05:23	936_3	10.57
936	activation	03-03-2024	03-03-2024 07:55	936_4	0
936	feature_use	03-03-2024	03-03-2024 07:57	936_4	0
936	upgrade	03-03-2024	03-03-2024 07:59	936_4	13.26
936	activation	17-03-2024	17-03-2024 02:05	936_5	0
936	feature_use	17-03-2024	17-03-2024 02:07	936_5	0
936	upgrade	17-03-2024	17-03-2024 02:09	936_5	14.32
937	signup	11-01-2024	11-01-2024 00:00	937_0	0
937	activation	23-01-2024	23-01-2024 00:39	937_1	0
937	activation	29-01-2024	29-01-2024 23:49	937_2	0
937	activation	15-02-2024	15-02-2024 17:32	937_3	0
937	activation	19-02-2024	19-02-2024 04:49	937_4	0
937	activation	10-03-2024	10-03-2024 12:18	937_5	0
937	activation	20-03-2024	20-03-2024 18:28	937_6	0
937	activation	27-03-2024	27-03-2024 06:13	937_7	0
938	signup	22-01-2024	22-01-2024 00:00	938_0	0
938	activation	01-02-2024	01-02-2024 04:13	938_1	0
938	feature_use	01-02-2024	01-02-2024 04:15	938_1	0
938	upgrade	01-02-2024	01-02-2024 04:17	938_1	9.34
938	paying	01-02-2024	01-02-2024 04:19	938_1	49.99
938	activation	29-02-2024	29-02-2024 22:43	938_2	0
938	feature_use	29-02-2024	29-02-2024 22:45	938_2	0
938	upgrade	29-02-2024	29-02-2024 22:47	938_2	15.1
938	paying	29-02-2024	29-02-2024 22:49	938_2	19.99
938	activation	25-03-2024	25-03-2024 13:08	938_3	0
938	feature_use	25-03-2024	25-03-2024 13:10	938_3	0
938	upgrade	25-03-2024	25-03-2024 13:12	938_3	6.62
938	paying	25-03-2024	25-03-2024 13:14	938_3	9.99
939	signup	21-02-2024	21-02-2024 00:00	939_0	0
939	activation	11-03-2024	11-03-2024 16:29	939_1	0
939	feature_use	11-03-2024	11-03-2024 16:31	939_1	0
939	upgrade	11-03-2024	11-03-2024 16:33	939_1	6.49
939	paying	11-03-2024	11-03-2024 16:35	939_1	99.99
939	activation	16-03-2024	16-03-2024 06:05	939_2	0
939	feature_use	16-03-2024	16-03-2024 06:07	939_2	0
939	upgrade	16-03-2024	16-03-2024 06:09	939_2	12.12
939	paying	16-03-2024	16-03-2024 06:11	939_2	19.99
940	signup	10-02-2024	10-02-2024 00:00	940_0	0
